Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Mexico,130262224,4/13/2020,5014,0.003849159
India,1393409024,5/6/2020,52987,0.003802688
Mexico,130262224,4/12/2020,4661,0.003578167
India,1393409024,5/5/2020,49400,0.003545262
India,1393409024,5/4/2020,46437,0.003332618
United Kingdom,68207112,3/13/2020,2266,0.003322234
Mexico,130262224,4/11/2020,4219,0.003238852
China,1444216064,2/12/2020,44699,0.003095036
China,1444216064,2/11/2020,44327,0.003069278
India,1393409024,5/3/2020,42505,0.003050432
Mexico,130262224,4/10/2020,3844,0.002950971
China,1444216064,2/10/2020,42306,0.00292934
India,1393409024,5/2/2020,39699,0.002849056
China,1444216064,2/9/2020,39790,0.002755128
United States,332915072,3/18/2020,9169,0.002754156
India,1393409024,5/1/2020,37257,0.002673802
Mexico,130262224,4/9/2020,3441,0.002641595
United Kingdom,68207112,3/12/2020,1787,0.002619961
China,1444216064,2/8/2020,36778,0.002546572
India,1393409024,4/30/2020,34863,0.002501993
Mexico,130262224,4/8/2020,3181,0.002441997
India,1393409024,4/29/2020,33062,0.002372742
China,1444216064,2/7/2020,34075,0.002359412
India,1393409024,4/28/2020,31324,0.002248012
Mexico,130262224,4/7/2020,2785,0.002137995
China,1444216064,2/6/2020,30553,0.002115542
India,1393409024,4/27/2020,29451,0.002113593
India,1393409024,4/26/2020,27890,0.002001566
United States,332915072,3/17/2020,6512,0.001956054
United Kingdom,68207112,3/11/2020,1298,0.001903027
China,1444216064,2/5/2020,27409,0.001897846
India,1393409024,4/25/2020,26283,0.001886237
Mexico,130262224,4/6/2020,2439,0.001872377
India,1393409024,4/24/2020,24530,0.001760431
India,1393409024,4/23/2020,23077,0.001656154
Mexico,130262224,4/5/2020,2143,0.001645143
China,1444216064,2/4/2020,23680,0.001639644
India,1393409024,4/22/2020,21370,0.001533649
Mexico,130262224,4/4/2020,1890,0.001450919
India,1393409024,4/21/2020,20080,0.00144107
United States,332915072,3/16/2020,4679,0.001405464
China,1444216064,2/3/2020,19693,0.001363577
India,1393409024,4/20/2020,18539,0.001330478
United Kingdom,68207112,3/10/2020,887,0.001300451
Mexico,130262224,4/3/2020,1688,0.001295848
India,1393409024,4/19/2020,17615,0.001264166
Mexico,130262224,4/2/2020,1510,0.0011592
China,1444216064,2/2/2020,16607,0.001149897
India,1393409024,4/18/2020,15722,0.001128312
Mexico,130262224,4/1/2020,1378,0.001057866
India,1393409024,4/17/2020,14352,0.001029992
United States,332915072,3/15/2020,3212,0.000964811
India,1393409024,4/16/2020,13430,0.000963823
Mexico,130262224,3/31/2020,1215,0.000932734
United Kingdom,68207112,3/9/2020,629,0.000922191
United States,332915072,3/14/2020,2978,0.000894522
India,1393409024,4/15/2020,12322,0.000884306
Mexico,130262224,3/30/2020,1094,0.000839844
India,1393409024,4/14/2020,11487,0.000824381
China,1444216064,2/1/2020,11871,0.000821968
Mexico,130262224,3/29/2020,993,0.000762308
India,1393409024,4/13/2020,10453,0.000750175
United Kingdom,68207112,3/8/2020,482,0.000706671
China,1444216064,1/31/2020,9783,0.000677392
United States,332915072,3/13/2020,2219,0.000666536
India,1393409024,4/12/2020,9205,0.00066061
Mexico,130262224,3/28/2020,848,0.000650995
United Kingdom,68207112,3/7/2020,428,0.000627501
India,1393409024,4/11/2020,8446,0.000606139
China,1444216064,1/30/2020,8124,0.00056252
Mexico,130262224,3/27/2020,717,0.000550428
United Kingdom,68207112,3/6/2020,373,0.000546864
India,1393409024,4/10/2020,7598,0.000545281
India,1393409024,4/9/2020,6725,0.000482629
United States,332915072,3/12/2020,1586,0.000476398
Mexico,130262224,3/26/2020,585,0.000449094
United Kingdom,68207112,3/5/2020,294,0.00043104
India,1393409024,4/8/2020,5916,0.00042457
China,1444216064,1/29/2020,6070,0.000420297
India,1393409024,4/7/2020,5311,0.000381152
China,1444216064,1/28/2020,5494,0.000380414
Mexico,130262224,3/25/2020,475,0.000364649
United Kingdom,68207112,3/4/2020,245,0.0003592
United States,332915072,3/11/2020,1147,0.000344532
India,1393409024,4/6/2020,4778,0.0003429
Mexico,130262224,3/24/2020,405,0.000310911
Mexico,130262224,3/23/2020,367,0.000281739
United Kingdom,68207112,3/3/2020,189,0.000277097
India,1393409024,4/5/2020,3588,0.000257498
Mexico,130262224,3/22/2020,316,0.000242588
United States,332915072,3/10/2020,782,0.000234895
India,1393409024,4/4/2020,3082,0.000221184
China,1444216064,1/27/2020,2863,0.000198239
United Kingdom,68207112,3/2/2020,134,0.00019646
Mexico,130262224,3/21/2020,251,0.000192688
India,1393409024,4/3/2020,2567,0.000184224
India,1393409024,4/2/2020,2543,0.000182502
United States,332915072,3/9/2020,594,0.000178424
United States,332915072,3/8/2020,519,0.000155896
Mexico,130262224,3/20/2020,203,0.00015584
India,1393409024,4/1/2020,1998,0.000143389
China,1444216064,1/26/2020,2062,0.000142776
United Kingdom,68207112,3/1/2020,94,0.000137816
Mexico,130262224,3/19/2020,164,0.0001259
United States,332915072,3/7/2020,403,0.000121052
India,1393409024,3/31/2020,1397,0.000100258
China,1444216064,1/25/2020,1399,9.69E-05
Mexico,130262224,3/18/2020,118,9.06E-05
India,1393409024,3/30/2020,1251,8.98E-05
United Kingdom,68207112,2/29/2020,61,8.94E-05
United Kingdom,68207112,2/28/2020,56,8.21E-05
India,1393409024,3/29/2020,1024,7.35E-05
Mexico,130262224,3/17/2020,93,7.14E-05
United States,332915072,3/6/2020,237,7.12E-05
India,1393409024,3/28/2020,987,7.08E-05
United Kingdom,68207112,2/27/2020,44,6.45E-05
India,1393409024,3/27/2020,887,6.37E-05
China,1444216064,1/24/2020,916,6.34E-05
Mexico,130262224,3/16/2020,82,6.29E-05
United States,332915072,3/5/2020,184,5.53E-05
United Kingdom,68207112,2/26/2020,37,5.42E-05
India,1393409024,3/26/2020,727,5.22E-05
United Kingdom,68207112,2/25/2020,34,4.98E-05
India,1393409024,3/25/2020,657,4.72E-05
China,1444216064,1/23/2020,639,4.42E-05
United Kingdom,68207112,2/24/2020,30,4.40E-05
United Kingdom,68207112,2/23/2020,28,4.11E-05
Mexico,130262224,3/15/2020,53,4.07E-05
India,1393409024,3/24/2020,536,3.85E-05
China,1444216064,1/22/2020,547,3.79E-05
India,1393409024,3/23/2020,499,3.58E-05
United Kingdom,68207112,2/21/2020,23,3.37E-05
United Kingdom,68207112,2/22/2020,23,3.37E-05
United Kingdom,68207112,2/20/2020,22,3.23E-05
United States,332915072,3/4/2020,107,3.21E-05
Mexico,130262224,3/14/2020,41,3.15E-05
United Kingdom,68207112,2/19/2020,20,2.93E-05
India,1393409024,3/22/2020,396,2.84E-05
United Kingdom,68207112,2/17/2020,19,2.79E-05
United Kingdom,68207112,2/18/2020,19,2.79E-05
United Kingdom,68207112,2/14/2020,18,2.64E-05
United Kingdom,68207112,2/15/2020,18,2.64E-05
United Kingdom,68207112,2/16/2020,18,2.64E-05
United Kingdom,68207112,2/13/2020,17,2.49E-05
India,1393409024,3/21/2020,330,2.37E-05
United Kingdom,68207112,2/12/2020,16,2.35E-05
United States,332915072,3/3/2020,74,2.22E-05
United Kingdom,68207112,2/11/2020,15,2.20E-05
United Kingdom,68207112,2/9/2020,14,2.05E-05
United Kingdom,68207112,2/10/2020,14,2.05E-05
Mexico,130262224,3/13/2020,26,2.00E-05
United Kingdom,68207112,2/8/2020,13,1.91E-05
India,1393409024,3/20/2020,244,1.75E-05
United States,332915072,3/2/2020,55,1.65E-05
India,1393409024,3/19/2020,194,1.39E-05
United Kingdom,68207112,2/5/2020,9,1.32E-05
United Kingdom,68207112,2/6/2020,9,1.32E-05
United Kingdom,68207112,2/7/2020,9,1.32E-05
United Kingdom,68207112,2/3/2020,8,1.17E-05
United Kingdom,68207112,2/4/2020,8,1.17E-05
India,1393409024,3/18/2020,156,1.12E-05
India,1393409024,3/17/2020,142,1.02E-05
United States,332915072,3/1/2020,32,9.61E-06
Mexico,130262224,3/12/2020,12,9.21E-06
India,1393409024,3/16/2020,119,8.54E-06
India,1393409024,3/15/2020,113,8.11E-06
United States,332915072,2/29/2020,25,7.51E-06
India,1393409024,3/14/2020,102,7.32E-06
Mexico,130262224,3/11/2020,8,6.14E-06
India,1393409024,3/13/2020,82,5.88E-06
Mexico,130262224,3/8/2020,7,5.37E-06
Mexico,130262224,3/9/2020,7,5.37E-06
Mexico,130262224,3/10/2020,7,5.37E-06
India,1393409024,3/12/2020,73,5.24E-06
United States,332915072,2/27/2020,17,5.11E-06
United States,332915072,2/28/2020,17,5.11E-06
United States,332915072,2/21/2020,16,4.81E-06
United States,332915072,2/22/2020,16,4.81E-06
